,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
204,LP001691,1.0,1.0,2.0,1.0,0.0,3917.0,0.0,124.0,360.0,1.0,1.0,1.0
205,LP001692,0.0,0.0,0.0,1.0,0.0,4408.0,0.0,120.0,360.0,1.0,1.0,1.0
206,LP001693,0.0,0.0,0.0,0.0,0.0,3244.0,0.0,80.0,360.0,1.0,2.0,1.0
207,LP001698,1.0,0.0,0.0,1.0,0.0,3975.0,2531.0,55.0,360.0,1.0,0.0,1.0
208,LP001699,1.0,0.0,0.0,0.0,0.0,2479.0,0.0,59.0,360.0,1.0,2.0,1.0
209,LP001702,1.0,0.0,0.0,0.0,0.0,3418.0,0.0,127.0,360.0,1.0,1.0,0.0
210,LP001708,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,214.0,360.0,1.0,1.0,0.0
211,LP001711,1.0,1.0,3.0,0.0,0.0,3430.0,1250.0,128.0,360.0,0.0,1.0,0.0
212,LP001713,1.0,1.0,1.0,0.0,1.0,7787.0,0.0,240.0,360.0,1.0,2.0,1.0
213,LP001715,1.0,1.0,3.0,1.0,1.0,5703.0,0.0,130.0,360.0,1.0,0.0,1.0
214,LP001716,1.0,1.0,0.0,0.0,0.0,3173.0,3021.0,137.0,360.0,1.0,2.0,1.0
215,LP001720,1.0,1.0,3.0,1.0,0.0,3850.0,983.0,100.0,360.0,1.0,1.0,1.0
216,LP001722,1.0,1.0,0.0,0.0,0.0,150.0,1800.0,135.0,360.0,1.0,0.0,0.0
217,LP001726,1.0,1.0,0.0,0.0,0.0,3727.0,1775.0,131.0,360.0,1.0,1.0,1.0
218,LP001732,1.0,1.0,2.0,0.0,-1.0,5000.0,0.0,72.0,360.0,0.0,1.0,0.0
219,LP001734,0.0,1.0,2.0,0.0,0.0,4283.0,2383.0,127.0,360.0,1.0,1.0,1.0
220,LP001736,1.0,1.0,0.0,0.0,0.0,2221.0,0.0,60.0,360.0,0.0,2.0,0.0
221,LP001743,1.0,1.0,2.0,0.0,0.0,4009.0,1717.0,116.0,360.0,1.0,1.0,1.0
222,LP001744,1.0,0.0,0.0,0.0,0.0,2971.0,2791.0,144.0,360.0,1.0,1.0,1.0
223,LP001749,1.0,1.0,0.0,0.0,0.0,7578.0,1010.0,175.0,360.0,1.0,1.0,1.0
224,LP001750,1.0,1.0,0.0,0.0,0.0,6250.0,0.0,128.0,360.0,1.0,1.0,1.0
225,LP001751,1.0,1.0,0.0,0.0,0.0,3250.0,0.0,170.0,360.0,1.0,0.0,0.0
226,LP001754,1.0,1.0,-1.0,1.0,1.0,4735.0,0.0,138.0,360.0,1.0,2.0,0.0
227,LP001758,1.0,1.0,2.0,0.0,0.0,6250.0,1695.0,210.0,360.0,1.0,1.0,1.0
228,LP001760,1.0,-1.0,-1.0,0.0,0.0,4758.0,0.0,158.0,480.0,1.0,1.0,1.0
229,LP001761,1.0,0.0,0.0,0.0,1.0,6400.0,0.0,200.0,360.0,1.0,0.0,1.0
230,LP001765,1.0,1.0,1.0,0.0,0.0,2491.0,2054.0,104.0,360.0,1.0,1.0,1.0
231,LP001768,1.0,1.0,0.0,0.0,-1.0,3716.0,0.0,42.0,180.0,1.0,0.0,1.0
232,LP001770,1.0,0.0,0.0,1.0,0.0,3189.0,2598.0,120.0,360.0,1.0,0.0,1.0
233,LP001776,0.0,0.0,0.0,0.0,0.0,8333.0,0.0,280.0,360.0,1.0,1.0,1.0
234,LP001778,1.0,1.0,1.0,0.0,0.0,3155.0,1779.0,140.0,360.0,1.0,1.0,1.0
235,LP001784,1.0,1.0,1.0,0.0,0.0,5500.0,1260.0,170.0,360.0,1.0,0.0,1.0
236,LP001786,1.0,1.0,0.0,0.0,-1.0,5746.0,0.0,255.0,360.0,1.0,2.0,0.0
237,LP001788,0.0,0.0,0.0,0.0,1.0,3463.0,0.0,122.0,360.0,1.0,2.0,1.0
238,LP001790,0.0,0.0,1.0,0.0,0.0,3812.0,0.0,112.0,360.0,1.0,0.0,1.0
239,LP001792,1.0,1.0,1.0,0.0,0.0,3315.0,0.0,96.0,360.0,1.0,1.0,1.0
240,LP001798,1.0,1.0,2.0,0.0,0.0,5819.0,5000.0,120.0,360.0,1.0,0.0,1.0
241,LP001800,1.0,1.0,1.0,1.0,0.0,2510.0,1983.0,140.0,180.0,1.0,2.0,0.0
242,LP001806,1.0,0.0,0.0,0.0,0.0,2965.0,5701.0,155.0,60.0,1.0,2.0,1.0
243,LP001807,1.0,1.0,2.0,0.0,1.0,6250.0,1300.0,108.0,360.0,1.0,0.0,1.0
244,LP001811,1.0,1.0,0.0,1.0,0.0,3406.0,4417.0,123.0,360.0,1.0,1.0,1.0
245,LP001813,1.0,0.0,0.0,0.0,1.0,6050.0,4333.0,120.0,180.0,1.0,2.0,0.0
246,LP001814,1.0,1.0,2.0,0.0,0.0,9703.0,0.0,112.0,360.0,1.0,2.0,1.0
247,LP001819,1.0,1.0,1.0,1.0,0.0,6608.0,0.0,137.0,180.0,1.0,2.0,1.0
248,LP001824,1.0,1.0,1.0,0.0,0.0,2882.0,1843.0,123.0,480.0,1.0,1.0,1.0
249,LP001825,1.0,1.0,0.0,0.0,0.0,1809.0,1868.0,90.0,360.0,1.0,2.0,1.0
250,LP001835,1.0,1.0,0.0,1.0,0.0,1668.0,3890.0,201.0,360.0,0.0,1.0,0.0
251,LP001836,0.0,0.0,2.0,0.0,0.0,3427.0,0.0,138.0,360.0,1.0,2.0,0.0
252,LP001841,1.0,0.0,0.0,1.0,1.0,2583.0,2167.0,104.0,360.0,1.0,0.0,1.0
253,LP001843,1.0,1.0,1.0,1.0,0.0,2661.0,7101.0,279.0,180.0,1.0,1.0,1.0
254,LP001844,1.0,0.0,0.0,0.0,1.0,16250.0,0.0,192.0,360.0,0.0,2.0,0.0
255,LP001846,0.0,0.0,3.0,0.0,0.0,3083.0,0.0,255.0,360.0,1.0,0.0,1.0
256,LP001849,1.0,0.0,0.0,1.0,0.0,6045.0,0.0,115.0,360.0,0.0,0.0,0.0
257,LP001854,1.0,1.0,3.0,0.0,0.0,5250.0,0.0,94.0,360.0,1.0,2.0,0.0
258,LP001859,1.0,1.0,0.0,0.0,0.0,14683.0,2100.0,304.0,360.0,1.0,0.0,0.0
259,LP001864,1.0,1.0,3.0,1.0,0.0,4931.0,0.0,128.0,360.0,1.0,1.0,0.0
260,LP001865,1.0,1.0,1.0,0.0,0.0,6083.0,4250.0,330.0,360.0,1.0,2.0,1.0
261,LP001868,1.0,0.0,0.0,0.0,0.0,2060.0,2209.0,134.0,360.0,1.0,1.0,1.0
262,LP001870,0.0,0.0,1.0,0.0,0.0,3481.0,0.0,155.0,36.0,1.0,1.0,0.0
263,LP001871,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,120.0,360.0,1.0,0.0,1.0
264,LP001872,1.0,0.0,0.0,0.0,1.0,5166.0,0.0,128.0,360.0,1.0,1.0,1.0
265,LP001875,1.0,0.0,0.0,0.0,0.0,4095.0,3447.0,151.0,360.0,1.0,0.0,1.0
266,LP001877,1.0,1.0,2.0,0.0,0.0,4708.0,1387.0,150.0,360.0,1.0,1.0,1.0
267,LP001882,1.0,1.0,3.0,0.0,0.0,4333.0,1811.0,160.0,360.0,0.0,2.0,1.0
268,LP001883,0.0,0.0,0.0,0.0,-1.0,3418.0,0.0,135.0,360.0,1.0,0.0,0.0
269,LP001884,0.0,0.0,1.0,0.0,0.0,2876.0,1560.0,90.0,360.0,1.0,2.0,1.0
270,LP001888,0.0,0.0,0.0,0.0,0.0,3237.0,0.0,30.0,360.0,1.0,2.0,1.0
271,LP001891,1.0,1.0,0.0,0.0,0.0,11146.0,0.0,136.0,360.0,1.0,2.0,1.0
272,LP001892,1.0,0.0,0.0,0.0,0.0,2833.0,1857.0,126.0,360.0,1.0,0.0,1.0
273,LP001894,1.0,1.0,0.0,0.0,0.0,2620.0,2223.0,150.0,360.0,1.0,1.0,1.0
274,LP001896,1.0,1.0,2.0,0.0,0.0,3900.0,0.0,90.0,360.0,1.0,1.0,1.0
275,LP001900,1.0,1.0,1.0,0.0,0.0,2750.0,1842.0,115.0,360.0,1.0,1.0,1.0
276,LP001903,1.0,1.0,0.0,0.0,0.0,3993.0,3274.0,207.0,360.0,1.0,1.0,1.0
277,LP001904,1.0,1.0,0.0,0.0,0.0,3103.0,1300.0,80.0,360.0,1.0,2.0,1.0
278,LP001907,1.0,1.0,0.0,0.0,0.0,14583.0,0.0,436.0,360.0,1.0,1.0,1.0
279,LP001908,0.0,1.0,0.0,1.0,0.0,4100.0,0.0,124.0,360.0,1.0,0.0,1.0
280,LP001910,1.0,0.0,1.0,1.0,1.0,4053.0,2426.0,158.0,360.0,0.0,2.0,0.0
281,LP001914,1.0,1.0,0.0,0.0,0.0,3927.0,800.0,112.0,360.0,1.0,1.0,1.0
282,LP001915,1.0,1.0,2.0,0.0,0.0,2301.0,985.7999877999997,78.0,180.0,1.0,2.0,1.0
283,LP001917,0.0,0.0,0.0,0.0,0.0,1811.0,1666.0,54.0,360.0,1.0,2.0,1.0
284,LP001922,1.0,1.0,0.0,0.0,0.0,20667.0,0.0,128.0,360.0,1.0,0.0,0.0
285,LP001924,1.0,0.0,0.0,0.0,0.0,3158.0,3053.0,89.0,360.0,1.0,0.0,1.0
286,LP001925,0.0,0.0,0.0,0.0,1.0,2600.0,1717.0,99.0,300.0,1.0,1.0,0.0
287,LP001926,1.0,1.0,0.0,0.0,0.0,3704.0,2000.0,120.0,360.0,1.0,0.0,1.0
288,LP001931,0.0,0.0,0.0,0.0,0.0,4124.0,0.0,115.0,360.0,1.0,1.0,1.0
289,LP001935,1.0,0.0,0.0,0.0,0.0,9508.0,0.0,187.0,360.0,1.0,0.0,1.0
290,LP001936,1.0,1.0,0.0,0.0,0.0,3075.0,2416.0,139.0,360.0,1.0,0.0,1.0
291,LP001938,1.0,1.0,2.0,0.0,0.0,4400.0,0.0,127.0,360.0,0.0,1.0,0.0
292,LP001940,1.0,1.0,2.0,0.0,0.0,3153.0,1560.0,134.0,360.0,1.0,2.0,1.0
293,LP001945,0.0,0.0,-1.0,0.0,0.0,5417.0,0.0,143.0,480.0,0.0,2.0,0.0
294,LP001947,1.0,1.0,0.0,0.0,0.0,2383.0,3334.0,172.0,360.0,1.0,1.0,1.0
295,LP001949,1.0,1.0,3.0,0.0,-1.0,4416.0,1250.0,110.0,360.0,1.0,2.0,1.0
296,LP001953,1.0,1.0,1.0,0.0,0.0,6875.0,0.0,200.0,360.0,1.0,1.0,1.0
297,LP001954,0.0,1.0,1.0,0.0,0.0,4666.0,0.0,135.0,360.0,1.0,2.0,1.0
298,LP001955,0.0,0.0,0.0,0.0,0.0,5000.0,2541.0,151.0,480.0,1.0,0.0,0.0
299,LP001963,1.0,1.0,1.0,0.0,0.0,2014.0,2925.0,113.0,360.0,1.0,2.0,0.0
300,LP001964,1.0,1.0,0.0,1.0,0.0,1800.0,2934.0,93.0,360.0,0.0,2.0,0.0
301,LP001972,1.0,1.0,-1.0,1.0,0.0,2875.0,1750.0,105.0,360.0,1.0,1.0,1.0
302,LP001974,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,132.0,360.0,1.0,0.0,1.0
303,LP001977,1.0,1.0,1.0,0.0,0.0,1625.0,1803.0,96.0,360.0,1.0,2.0,1.0
304,LP001978,1.0,0.0,0.0,0.0,0.0,4000.0,2500.0,140.0,360.0,1.0,0.0,1.0
305,LP001990,1.0,0.0,0.0,1.0,0.0,2000.0,0.0,128.0,360.0,1.0,2.0,0.0
306,LP001993,0.0,0.0,0.0,0.0,0.0,3762.0,1666.0,135.0,360.0,1.0,0.0,1.0
307,LP001994,0.0,0.0,0.0,0.0,0.0,2400.0,1863.0,104.0,360.0,0.0,2.0,0.0
308,LP001996,1.0,0.0,0.0,0.0,0.0,20233.0,0.0,480.0,360.0,1.0,0.0,0.0
309,LP001998,1.0,1.0,2.0,1.0,0.0,7667.0,0.0,185.0,360.0,1.0,0.0,1.0
310,LP002002,0.0,0.0,0.0,0.0,0.0,2917.0,0.0,84.0,360.0,1.0,1.0,1.0
311,LP002004,1.0,0.0,0.0,1.0,0.0,2927.0,2405.0,111.0,360.0,1.0,1.0,1.0
312,LP002006,0.0,0.0,0.0,0.0,0.0,2507.0,0.0,56.0,360.0,1.0,0.0,1.0
313,LP002008,1.0,1.0,2.0,0.0,1.0,5746.0,0.0,144.0,84.0,1.0,0.0,1.0
314,LP002024,-1.0,1.0,0.0,0.0,0.0,2473.0,1843.0,159.0,360.0,1.0,0.0,0.0
315,LP002031,1.0,1.0,1.0,1.0,0.0,3399.0,1640.0,111.0,180.0,1.0,2.0,1.0
316,LP002035,1.0,1.0,2.0,0.0,0.0,3717.0,0.0,120.0,360.0,1.0,1.0,1.0
317,LP002036,1.0,1.0,0.0,0.0,0.0,2058.0,2134.0,88.0,360.0,1.0,2.0,1.0
318,LP002043,0.0,0.0,1.0,0.0,0.0,3541.0,0.0,112.0,360.0,1.0,1.0,1.0
319,LP002050,1.0,1.0,1.0,0.0,1.0,10000.0,0.0,155.0,360.0,1.0,0.0,0.0
320,LP002051,1.0,1.0,0.0,0.0,0.0,2400.0,2167.0,115.0,360.0,1.0,1.0,1.0
321,LP002053,1.0,1.0,3.0,0.0,0.0,4342.0,189.0,124.0,360.0,1.0,1.0,1.0
322,LP002054,1.0,1.0,2.0,1.0,0.0,3601.0,1590.0,128.0,360.0,1.0,0.0,1.0
323,LP002055,0.0,0.0,0.0,0.0,0.0,3166.0,2985.0,132.0,360.0,1.0,0.0,1.0
324,LP002065,1.0,1.0,3.0,0.0,0.0,15000.0,0.0,300.0,360.0,1.0,0.0,1.0
325,LP002067,1.0,1.0,1.0,0.0,1.0,8666.0,4983.0,376.0,360.0,0.0,0.0,0.0
326,LP002068,1.0,0.0,0.0,0.0,0.0,4917.0,0.0,130.0,360.0,0.0,0.0,1.0
327,LP002082,1.0,1.0,0.0,0.0,1.0,5818.0,2160.0,184.0,360.0,1.0,1.0,1.0
328,LP002086,0.0,1.0,0.0,0.0,0.0,4333.0,2451.0,110.0,360.0,1.0,2.0,0.0
329,LP002087,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,67.0,360.0,1.0,2.0,1.0
330,LP002097,1.0,0.0,1.0,0.0,0.0,4384.0,1793.0,117.0,360.0,1.0,2.0,1.0
331,LP002098,1.0,0.0,0.0,0.0,0.0,2935.0,0.0,98.0,360.0,1.0,1.0,1.0
332,LP002100,1.0,0.0,-1.0,0.0,0.0,2833.0,0.0,71.0,360.0,1.0,2.0,1.0
333,LP002101,1.0,1.0,0.0,0.0,-1.0,63337.0,0.0,490.0,180.0,1.0,2.0,1.0
334,LP002103,-1.0,1.0,1.0,0.0,1.0,9833.0,1833.0,182.0,180.0,1.0,2.0,1.0
335,LP002106,1.0,1.0,-1.0,0.0,1.0,5503.0,4490.0,70.0,360.0,1.0,1.0,1.0
336,LP002110,1.0,1.0,1.0,0.0,-1.0,5250.0,688.0,160.0,360.0,1.0,0.0,1.0
337,LP002112,1.0,1.0,2.0,0.0,1.0,2500.0,4600.0,176.0,360.0,1.0,0.0,1.0
338,LP002113,0.0,0.0,3.0,1.0,0.0,1830.0,0.0,128.0,360.0,0.0,2.0,0.0
339,LP002114,0.0,0.0,0.0,0.0,0.0,4160.0,0.0,71.0,360.0,1.0,1.0,1.0
340,LP002115,1.0,1.0,3.0,1.0,0.0,2647.0,1587.0,173.0,360.0,1.0,0.0,0.0
341,LP002116,0.0,0.0,0.0,0.0,0.0,2378.0,0.0,46.0,360.0,1.0,0.0,0.0
342,LP002119,1.0,1.0,1.0,1.0,0.0,4554.0,1229.0,158.0,360.0,1.0,2.0,1.0
343,LP002126,1.0,1.0,3.0,1.0,0.0,3173.0,0.0,74.0,360.0,1.0,1.0,1.0
344,LP002128,1.0,1.0,2.0,0.0,-1.0,2583.0,2330.0,125.0,360.0,1.0,0.0,1.0
345,LP002129,1.0,1.0,0.0,0.0,0.0,2499.0,2458.0,160.0,360.0,1.0,1.0,1.0
346,LP002130,1.0,1.0,-1.0,1.0,0.0,3523.0,3230.0,152.0,360.0,0.0,0.0,0.0
347,LP002131,1.0,1.0,2.0,1.0,0.0,3083.0,2168.0,126.0,360.0,1.0,2.0,1.0
348,LP002137,1.0,1.0,0.0,0.0,0.0,6333.0,4583.0,259.0,360.0,1.0,1.0,1.0
349,LP002138,1.0,1.0,0.0,0.0,0.0,2625.0,6250.0,187.0,360.0,1.0,0.0,1.0
350,LP002139,1.0,1.0,0.0,0.0,0.0,9083.0,0.0,228.0,360.0,1.0,1.0,1.0
351,LP002140,1.0,0.0,0.0,0.0,0.0,8750.0,4167.0,308.0,360.0,1.0,0.0,0.0
352,LP002141,1.0,1.0,3.0,0.0,0.0,2666.0,2083.0,95.0,360.0,1.0,0.0,1.0
353,LP002142,0.0,1.0,0.0,0.0,1.0,5500.0,0.0,105.0,360.0,0.0,0.0,0.0
354,LP002143,0.0,1.0,0.0,0.0,0.0,2423.0,505.0,130.0,360.0,1.0,1.0,1.0
355,LP002144,0.0,0.0,-1.0,0.0,0.0,3813.0,0.0,116.0,180.0,1.0,2.0,1.0
356,LP002149,1.0,1.0,2.0,0.0,0.0,8333.0,3167.0,165.0,360.0,1.0,0.0,1.0
357,LP002151,1.0,1.0,1.0,0.0,0.0,3875.0,0.0,67.0,360.0,1.0,2.0,0.0
358,LP002158,1.0,1.0,0.0,1.0,0.0,3000.0,1666.0,100.0,480.0,0.0,2.0,0.0
359,LP002160,1.0,1.0,3.0,0.0,0.0,5167.0,3167.0,200.0,360.0,1.0,1.0,1.0
360,LP002161,0.0,0.0,1.0,0.0,0.0,4723.0,0.0,81.0,360.0,1.0,1.0,0.0
361,LP002170,1.0,1.0,2.0,0.0,0.0,5000.0,3667.0,236.0,360.0,1.0,1.0,1.0
362,LP002175,1.0,1.0,0.0,0.0,0.0,4750.0,2333.0,130.0,360.0,1.0,2.0,1.0
363,LP002178,1.0,1.0,0.0,0.0,0.0,3013.0,3033.0,95.0,300.0,1.0,2.0,1.0
364,LP002180,1.0,0.0,0.0,0.0,1.0,6822.0,0.0,141.0,360.0,1.0,0.0,1.0
365,LP002181,1.0,0.0,0.0,1.0,0.0,6216.0,0.0,133.0,360.0,1.0,0.0,0.0
366,LP002187,1.0,0.0,0.0,0.0,0.0,2500.0,0.0,96.0,480.0,1.0,1.0,0.0
367,LP002188,1.0,0.0,0.0,0.0,0.0,5124.0,0.0,124.0,360.0,0.0,0.0,0.0
368,LP002190,1.0,1.0,1.0,0.0,0.0,6325.0,0.0,175.0,360.0,1.0,1.0,1.0
369,LP002191,1.0,1.0,0.0,0.0,0.0,19730.0,5266.0,570.0,360.0,1.0,0.0,0.0
370,LP002194,0.0,0.0,0.0,0.0,1.0,15759.0,0.0,55.0,360.0,1.0,1.0,1.0
371,LP002197,1.0,1.0,2.0,0.0,0.0,5185.0,0.0,155.0,360.0,1.0,1.0,1.0
372,LP002201,1.0,1.0,2.0,0.0,1.0,9323.0,7873.0,380.0,300.0,1.0,0.0,1.0
373,LP002205,1.0,0.0,1.0,0.0,0.0,3062.0,1987.0,111.0,180.0,0.0,2.0,0.0
374,LP002209,0.0,0.0,0.0,0.0,-1.0,2764.0,1459.0,110.0,360.0,1.0,2.0,1.0
375,LP002211,1.0,1.0,0.0,0.0,0.0,4817.0,923.0,120.0,180.0,1.0,2.0,1.0
376,LP002219,1.0,1.0,3.0,0.0,0.0,8750.0,4996.0,130.0,360.0,1.0,0.0,1.0
377,LP002223,1.0,1.0,0.0,0.0,0.0,4310.0,0.0,130.0,360.0,1.0,1.0,1.0
378,LP002224,1.0,0.0,0.0,0.0,0.0,3069.0,0.0,71.0,480.0,1.0,2.0,0.0
379,LP002225,1.0,1.0,2.0,0.0,0.0,5391.0,0.0,130.0,360.0,1.0,2.0,1.0
380,LP002226,1.0,1.0,0.0,0.0,-1.0,3333.0,2500.0,128.0,360.0,1.0,1.0,1.0
381,LP002229,1.0,0.0,0.0,0.0,0.0,5941.0,4232.0,296.0,360.0,1.0,1.0,1.0
382,LP002231,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,156.0,360.0,1.0,2.0,1.0
383,LP002234,1.0,0.0,0.0,0.0,1.0,7167.0,0.0,128.0,360.0,1.0,2.0,1.0
384,LP002236,1.0,1.0,2.0,0.0,0.0,4566.0,0.0,100.0,360.0,1.0,2.0,0.0
385,LP002237,1.0,0.0,1.0,0.0,-1.0,3667.0,0.0,113.0,180.0,1.0,2.0,1.0
386,LP002239,1.0,0.0,0.0,1.0,0.0,2346.0,1600.0,132.0,360.0,1.0,1.0,1.0
387,LP002243,1.0,1.0,0.0,1.0,0.0,3010.0,3136.0,128.0,360.0,0.0,2.0,0.0
388,LP002244,1.0,1.0,0.0,0.0,0.0,2333.0,2417.0,136.0,360.0,1.0,2.0,1.0
389,LP002250,1.0,1.0,0.0,0.0,0.0,5488.0,0.0,125.0,360.0,1.0,0.0,1.0
390,LP002255,1.0,0.0,3.0,0.0,0.0,9167.0,0.0,185.0,360.0,1.0,0.0,1.0
391,LP002262,1.0,1.0,3.0,0.0,0.0,9504.0,0.0,275.0,360.0,1.0,0.0,1.0
392,LP002263,1.0,1.0,0.0,0.0,0.0,2583.0,2115.0,120.0,360.0,1.0,2.0,1.0
393,LP002265,1.0,1.0,2.0,1.0,0.0,1993.0,1625.0,113.0,180.0,1.0,1.0,1.0
394,LP002266,1.0,1.0,2.0,0.0,0.0,3100.0,1400.0,113.0,360.0,1.0,2.0,1.0
395,LP002272,1.0,1.0,2.0,0.0,0.0,3276.0,484.0,135.0,360.0,1.0,1.0,1.0
396,LP002277,0.0,0.0,0.0,0.0,0.0,3180.0,0.0,71.0,360.0,0.0,2.0,0.0
397,LP002281,1.0,1.0,0.0,0.0,0.0,3033.0,1459.0,95.0,360.0,1.0,2.0,1.0
398,LP002284,1.0,0.0,0.0,1.0,0.0,3902.0,1666.0,109.0,360.0,1.0,0.0,1.0
399,LP002287,0.0,0.0,0.0,0.0,0.0,1500.0,1800.0,103.0,360.0,0.0,1.0,0.0
400,LP002288,1.0,1.0,2.0,1.0,0.0,2889.0,0.0,45.0,180.0,0.0,2.0,0.0
401,LP002296,1.0,0.0,0.0,1.0,0.0,2755.0,0.0,65.0,300.0,1.0,0.0,0.0
402,LP002297,1.0,0.0,0.0,0.0,0.0,2500.0,20000.0,103.0,360.0,1.0,1.0,1.0
403,LP002300,0.0,0.0,0.0,1.0,0.0,1963.0,0.0,53.0,360.0,1.0,1.0,1.0
404,LP002301,0.0,0.0,0.0,0.0,1.0,7441.0,0.0,194.0,360.0,1.0,0.0,0.0
405,LP002305,0.0,0.0,0.0,0.0,0.0,4547.0,0.0,115.0,360.0,1.0,1.0,1.0
406,LP002308,1.0,1.0,0.0,1.0,0.0,2167.0,2400.0,115.0,360.0,1.0,2.0,1.0
407,LP002314,0.0,0.0,0.0,1.0,0.0,2213.0,0.0,66.0,360.0,1.0,0.0,1.0
408,LP002315,1.0,1.0,1.0,0.0,0.0,8300.0,0.0,152.0,300.0,0.0,1.0,0.0
